SE,NewKPI1,NewKPI2,NewKPI3,KPI0012,KPI0017,KPI0068,KPI0077,KPI0116,KPI3226,TS,SI,IT,TSI,MarketArea,ReportYearNumber
1.262931034,349.85,125.64,71.8,0.417569602,248.0258824,377.3333333,585564.4167,53.76700547,0.080042253,43955.154,9020.952,25119.23,3155980.057,Ford - Central,2011
1.191031941,335.69,134.41,69.28,0.357136289,317.332639,435.75,762526.9167,74.21423504,0.084503125,45120.0929,9311.9248,23256.6032,3125920.036,Ford - Central,2012
0.322054675,30.63866731,-0.428968446,115.1397418,0.761263173,969.9311099,25.08333333,43916.58333,98.95022624,0.151746808,-13.1430215,-49.39131611,3527.728243,-1513.284102,Ford - Great Lakes,2008
0.302279249,55.65918554,53.32720209,120.2492046,0.736107972,941.7539639,19.08333333,48142.75,92.1,0.170365031,2968.148635,6412.553635,6692.97279,356917.5125,Ford - Great Lakes,2009
2.586666667,1599.68,233.6,10.71,0.662942669,1167.278723,25.25,66945.66667,66.14227642,0.149536326,373685.248,2501.856,17132.5728,4002169.006,Ford - Great Lakes,2010
2.224299065,1292.89,170.99,15.86,0.648852032,1641.325466,33.91666667,92120.75,60.08562691,0.146442249,221071.2611,2711.9014,20505.2354,3506190.201,Ford - Great Lakes,2011
2.189189189,1272.4,180.86,15.86,0.70490946,1767.198778,31.41666667,86054.5,79.58389262,0.144079561,230126.264,2868.4396,20180.264,3649802.547,Ford - Great Lakes,2012
0.317829457,88.22940914,39.61,67.65814872,1.233208843,80.62589928,3.75,5474.083333,89.41935484,0.089221011,3494.766896,2679.939271,5969.438485,236449.4584,Ford - Great Lakes,2012
0.890470239,691.1091693,78.35816097,91.67831385,0.738000654,195.1009532,2.166666667,2029,81.05263158,0.146286526,54154.04354,7183.744074,63359.72333,4964751.4,Ford - Central,2008
0.119537064,311.3600542,118.2546624,84.24201419,0.666549511,257.6703244,2.416666667,3381.583333,51.16666667,0.163598337,36819.77809,9962.010948,26229.5981,3101772.269,Ford - Central,2009
0.246268657,92.22,8.17,44.67,0.663543979,373.3716338,3.083333333,4054,21.17241379,0.138103245,753.4374,364.9539,4119.4674,33656.04866,Ford - Central,2010
0.258741259,128.29,33.4,51,0.725748204,293.4834064,3.25,5173.333333,96.48571429,0.131406006,4284.886,1703.4,6542.79,218529.186,Ford - Central,2011
0.564102564,181.84,46.79,39,0.625324313,292.6840125,5.666666667,9644.916667,64.58064516,0.122988425,8508.2936,1824.81,7091.76,331823.4504,Ford - Central,2012
1.185465009,598.3646136,177.1885526,-20.01457368,0.96206169,321.1831077,7,9631.666667,170.5,0.088607194,106023.3598,-3546.353341,-11976.01265,-2122012.347,Ford - Great Lakes,2008
1.613738871,909.3011142,218.4592601,43.59201103,1.087480629,276.5305195,8.666666667,13121.91667,57.78823529,0.071734981,198645.2486,9523.078476,39638.2642,8659345.869,Ford - Great Lakes,2009
1.302325581,219.7,161.28,21.5,1.087708039,304.3638283,9.333333333,15354,69.94936709,0.066630204,35433.216,3467.52,4723.55,761814.144,Ford - Great Lakes,2010
1.375,621.17,172.69,23.25,1.027231986,298.1197644,11.41666667,19270.58333,75.92473118,0.068345985,107269.8473,4015.0425,14442.2025,2494023.95,Ford - Great Lakes,2011
1.47,598.7,211.7,25,0.965863278,299.1312867,13.5,24391.16667,94.96666667,0.073370446,126744.79,5292.5,14967.5,3168619.75,Ford - Great Lakes,2012
1.400528461,505.911362,270.8979337,2.978821777,0.738249171,551.8391659,63.66666667,173524.3333,208.7105263,0.145959107,137050.3426,806.9566642,1507.019782,408248.5451,Ford - West,2008
1.791480096,220.7797643,159.9751367,134.610284,0.623807415,719.4841251,76.83333333,204268.4167,155.2465234,0.140938738,35319.27297,21534.29858,29719.22677,4754337.366,Ford - West,2009
4.108843537,1639.5,556.19,8.65,0.613011583,451.5255121,82.25,224657.9167,105.3396005,0.138193815,911873.505,4811.0435,14181.675,7887705.818,Ford - West,2010
4.033519553,2004.39,491.96,10.82,0.567873497,537.851419,96,255293.4167,107.9595436,0.124010339,986079.7044,5323.0072,21687.4998,10669382.4,Ford - West,2011
4.297979798,2014.75,523.54,11.65,0.56479185,591.8719492,104.9166667,270639.4167,91.01369863,0.114938381,1054802.215,6099.241,23471.8375,12288445.8,Ford - West,2012
1.339744873,313.9841411,69.82194028,41.71946827,0.738355365,370.1890468,49.91666667,94306.25,89.01734104,0.210211498,21922.98195,2912.934222,13099.25141,914615.1498,Ford - Great Lakes,2008
1.358109335,270.0232071,116.7248527,111.9541804,0.705757485,366.5467194,56,129650.4167,67.42894057,0.198901444,31518.41907,13067.83522,30230.22684,3528618.775,Ford - Great Lakes,2009
0.991586538,176.69,80.28,59.43,0.647286739,404.4243323,69.08333333,134891.4167,67.59053498,0.175733887,14184.6732,4771.0404,10500.6867,842995.1283,Ford - Great Lakes,2010
1.052200614,202.87,69.01,80.15,0.607086687,427.5688102,86.16666667,194174.5,62.86190476,0.173345958,14000.0587,5531.1515,16260.0305,1122104.705,Ford - Great Lakes,2011
0.837490552,162.9,58.49,94.5,0.593594482,397.0212868,92.41666667,191852.8333,68.03025719,0.158134285,9528.021,5527.305,15394.05,900397.9845,Ford - Great Lakes,2012
0.79904199,-89.16534836,121.9793936,66.45841728,0.780690802,175.6893607,115,396793.5,101.9889989,0.191971786,-10876.33512,8106.557439,-5925.787928,-722824.0181,Ford - West,2008
0.538848483,-24.92329773,97.77569567,71.76871813,0.707613975,177.2951941,119.3333333,413997.8333,60.88185654,0.181417285,-2436.892774,7017.236343,-1788.71313,-174892.6706,Ford - West,2009
1.446251129,222.1,181.02,33.55,0.704152142,209.579674,132.25,401775.9167,88.67466111,0.167440754,40204.542,6073.221,7451.455,1348862.384,Ford - West,2010
1.530217566,200.17,176.97,45.52,0.638772404,240.167088,159,467860.4167,94.2595057,0.160457094,35424.0849,8055.6744,9111.7384,1612504.345,Ford - West,2011
1.167777778,130.09,105.44,62.07,0.618491091,257.7375482,175.5833333,525806.25,86.83700441,0.151286182,13716.6896,6544.6608,8074.6863,851394.9235,Ford - West,2012
1.07287662,931.953449,106.3426998,51.87359055,0.903103611,220.79029,24.08333333,54020.83333,91,0.18270487,99106.44585,5516.377667,48343.77163,5141007.193,Ford - West,2008
0.420612717,849.4764908,106.1519953,123.0307534,0.891575124,237.8482562,28.91666667,43141.58333,131.2453532,0.156574012,90173.62446,13059.95996,104511.7327,11094128.95,Ford - West,2009
1.388235294,839.05,176.06,26.15,0.735124956,261.5810125,39.83333333,91426.58333,94.24620061,0.150694758,147723.143,4603.969,21941.1575,3862960.189,Ford - West,2010
1.570652174,841.88,142.26,32.5,0.702362504,316.0733721,48.16666667,114545.5,70.96482412,0.145270024,119765.8488,4623.45,27361.1,3892390.086,Ford - West,2011
1.295045045,788.61,105.23,34.15,0.637531595,371.8508911,48,124811,77.42541436,0.146797915,82985.4303,3593.6045,26931.0315,2833952.445,Ford - West,2012
0.339955787,471.5666298,162.6386206,64.89498836,0.820468313,496.4841109,10.5,24119.41667,72.24691358,0.130055661,76694.94619,10554.43139,30602.31095,4977117.64,Ford - West,2008
1.490334385,55.97579955,152.984982,56.88736212,0.67309986,519.8767123,10.58333333,26488.83333,69.62886598,0.136077466,8563.456687,8702.91207,3184.315579,487152.4615,Ford - West,2009
1.554054054,234.77,147.97,18.5,0.754932314,686.4804298,10.16666667,29081.33333,57.18627451,0.123977289,34738.9169,2737.445,4343.245,642669.9627,Ford - West,2010
1.703296703,176.16,108.72,23.5,0.687819069,694.5234375,14.83333333,42078.41667,51.88732394,0.109205785,19152.1152,2554.92,4139.76,450074.7072,Ford - West,2011
1.792792793,96.81,92.07,27.75,0.649089225,713.0125885,17.41666667,55491.16667,41.29608939,0.108009014,8913.2967,2554.9425,2686.4775,247343.9834,Ford - West,2012
1.827787833,568.2086764,258.8873271,6.805920999,0.805129609,661.5810185,56.83333333,60402.33333,47.38461538,0.098149259,147102.0255,1761.966696,3867.183363,1001164.764,Ford - Southeast,2008
1.815984987,583.0858646,223.5894612,50.15102079,0.750811463,596.8524374,65.5,65785.66667,130.8789474,0.092338405,130371.8543,11213.23972,29242.35132,6538281.575,Ford - Southeast,2009
1.644230769,1134.88,154.42,20.8,0.724334268,716.3522684,79.5,87735.66667,95.74752475,0.084418548,175248.1696,3211.936,23605.504,3645161.928,Ford - Southeast,2010
1.697478992,1044.09,224.17,25.4,0.775141094,769.5209908,60.91666667,78073.91667,126.7773279,0.090431824,234053.6553,5693.918,26519.886,5944962.845,Ford - Southeast,2011
1.544715447,1029.58,213.66,24.6,0.757925059,885.4003707,64.58333333,95402.91667,125.6315789,0.093463312,219980.0628,5256.036,25327.668,5411509.545,Ford - Southeast,2012
0.588980106,670.4021545,188.4250412,31.15100202,0.961131459,116.9890486,3.666666667,9502.833333,52.58536585,0.102673718,126320.5536,5869.628839,20883.69887,3935011.82,Ford - Central,2008
1.31465914,23.17988975,105.8351725,92.10598314,0.921477869,130.0894526,2.666666667,5095.583333,59.41935484,0.112321409,2453.24763,9748.052614,2135.006535,225958.7849,Ford - Central,2009
0.425531915,59.96,85.29164897,94,0.906147487,120.7903346,3.583333333,8107.75,104.8292683,0.094498335,5114.087272,8017.415003,5636.24,480724.2036,Ford - Central,2010
0.421052632,81.91,66.36,99,0.957831325,150.8252195,3.666666667,9084,122.8,0.093829852,5435.5476,6569.64,8109.09,538119.2124,Ford - Central,2011
0.348214286,47.96,58.66,112,0.913725198,136.1770744,3.666666667,9566.333333,124.6666667,0.08369036,2813.3336,6569.92,5371.52,315093.3632,Ford - Central,2012
0.462842902,169.4500135,2.810127248,60.89806008,0.929310014,200.397893,7.75,12183.58333,154,0.146974198,476.1761001,171.131298,10319.1771,28998.20075,Ford - Great Lakes,2008
0.914432594,344.5570015,179.1070525,66.2662331,0.883442296,213.5609349,11.41666667,16994.41667,73.0952381,0.139387056,61712.58896,11868.74969,22832.49458,4089460.805,Ford - Great Lakes,2009
0.753164557,161.23,62.37,39.5,0.890314697,215.1673582,11.75,16231.58333,49.12,0.129251817,10055.9151,2463.615,6368.585,397208.6465,Ford - Great Lakes,2010
0.884057971,65.34,98.01,54,0.824712462,264.9124677,15.91666667,30393.08333,72.99300699,0.129144101,6403.9734,5292.54,3528.36,345814.5636,Ford - Great Lakes,2011
0.856088561,220.89,88.89,67.75,0.786888688,304.2421373,20.33333333,42862.41667,70.15555556,0.11885365,19634.9121,6022.2975,14965.2975,1330265.295,Ford - Great Lakes,2012
1.847141367,-346.4138145,31.98894402,46.03205764,1.125329504,191.6762802,1.083333333,2742.5,154,0.129992159,-11081.41212,1472.516915,-15946.14068,-510100.2014,Ford - Central,2008
0.542307917,-361.0201918,-43.13001717,123.6654065,0.937182876,212.0755849,2.333333333,5100.416667,168.85,0.123388864,15570.80707,-5333.691106,-44645.70877,1925570.186,Ford - Central,2009
0.508474576,-147.51,129.92,19.67,0.939134792,259.6054237,2.75,7650,147.8148148,0.123332088,-19164.4992,2555.5264,-2901.5217,-376965.6993,Ford - Central,2010
0.602941176,-87.04,119.93,23.33,2.861672617,297.8847078,3.333333333,7592.083333,166.2916667,0.046007451,-10438.7072,2797.9669,-2030.6432,-243535.039,Ford - Central,2011
0.612903226,-193.13,164.84,31,1.123238862,287.71489,3.25,7134.25,216.7407407,0.102222094,-31835.5492,5110.04,-5987.03,-986902.0252,Ford - Central,2012
2.052131547,934.293347,197.2414983,90.54551767,0.781346443,736.0887417,10.41666667,22521.08333,112.6021505,0.15911593,184281.4196,17859.33357,84596.07476,16685856.54,Ford - Central,2008
0.682965491,871.7581051,131.7895028,6.216323163,0.630999445,633.6079088,9.083333333,19887.41667,87.21590909,0.127702451,114888.5672,819.2461389,5419.130101,714184.4617,Ford - Central,2009
1.522222222,540.42,105.44,18,0.52021789,628.7145466,12.41666667,31253.5,50.76377953,0.114896539,56981.8848,1897.92,9727.56,1025673.926,Ford - Central,2010
1.47,490.56,135.57,21,0.563857506,507.5701754,12.75,35813.91667,69.65546218,0.116405631,66505.2192,2846.97,10301.76,1396609.603,Ford - Central,2011
1.460784314,478.89,150.29,14.57,0.553930964,475.8540112,12.91666667,39910.91667,82.13333333,0.122829619,71972.3781,2189.7253,6977.4273,1048637.549,Ford - Central,2012
0.72690807,-639.1094576,50.64957585,108.7486451,0.98679658,204.8721774,17.66666667,39568.58333,83.56213018,0.10795842,-32370.62295,5508.072749,-69502.28758,-3520261.387,Ford - Central,2009
1.862745098,797.27,229.02,20.4,2.126627645,160.6594139,18.91666667,49786.08333,90.1920904,0.104402009,182590.7754,4672.008,16264.308,3724851.818,Ford - Central,2010
1.76635514,670.18,177.74,28.75,1.025692686,231.4783244,18.08333333,46969.16667,81.26470588,0.092716374,119117.7932,5110.025,19267.675,3424636.555,Ford - Central,2011
1.261146497,431.98,123.22,26.17,0.97179194,241.0431034,19.41666667,42412.5,78.71111111,0.091034575,53228.5756,3224.6674,11304.9166,1392991.823,Ford - Central,2012
1.033987896,-217.3225997,-38.5882944,-16.14163304,0.712704446,142.4015949,83,130964.25,71.27787934,0.128118884,8386.108457,622.8780878,3507.941656,-135365.4853,Ford - Central,2009
1.044358727,258.41,100.67,74.07,0.590568413,174.8595728,110.5833333,215741.0833,76.6272,0.11980123,26014.1347,7456.6269,19140.4287,1926866.957,Ford - Central,2010
0.946337308,313.8,78.49,78.19,0.62419257,182.4126608,104.75,226270.5,76.40888889,0.117942899,24630.162,6137.1331,24536.022,1925832.367,Ford - Central,2011
0.795804196,321.95,63.3,143,0.64805158,195.1418706,108.5,265542.8333,68.24489796,0.122497311,20379.435,9051.9,46038.85,2914259.205,Ford - Central,2012
0.551483094,349.9872016,200.8184609,41.12384122,0.930164445,237.4986392,33.83333333,81216.41667,123.8947368,0.140899699,70283.89116,8258.4265,14392.81811,2890343.58,Ford - Central,2008
0.720922631,463.7359492,105.3848339,130.4812804,0.880291861,221.682698,27.08333333,68089.08333,87.00404858,0.143255686,48870.73598,13750.74806,60508.86042,6376716.205,Ford - Central,2009
0.533206831,223.47,75.49,52.7,0.805241827,234.4342342,26.58333333,74252.33333,92.1,0.13270634,16869.7503,3978.323,11776.869,889035.8408,Ford - Central,2010
0.5795053,158.07,37.67,59.1,0.806266543,244.257764,31.91666667,89229.16667,43.70106762,0.129576011,5954.4969,2226.297,9341.937,351910.7668,Ford - Central,2011
0.436141304,205.95,62.98,73.6,0.807972619,292.4132278,31.16666667,93071.83333,122.7091633,0.129011383,12970.731,4635.328,15157.92,954645.8016,Ford - Central,2012
0.585770942,439.6691606,64.42546882,78.59273605,0.760232587,629.6114883,22.25,48635.66667,69.79310345,0.145741297,28325.8918,5063.373866,34554.80229,2226209.337,Ford - Central,2008
1.192921737,257.5548307,127.149794,74.02003845,0.722414328,607.7502569,14.83333333,50485.75,120.7008547,0.177304276,32748.04367,9411.632641,19064.21847,2424011.451,Ford - Central,2009
0.455696203,441.87,39.27,19.75,0.666225497,733.2947782,21.16666667,58490.58333,83.45631068,0.161515125,17352.2349,775.5825,8726.9325,342706.6393,Ford - Central,2010
0.867549669,837.31,103.01,20.38,0.680098702,777.788242,55.91666667,114074.0833,54.46774194,0.12260664,86251.3031,2099.3438,17064.3778,1757801.557,Ford - Central,2011
0.976744186,1027.06,97.62,17.2,0.744682658,680.9346369,68.08333333,132378,42.94647887,0.114490399,100261.5972,1679.064,17665.432,1724499.472,Ford - Central,2012
0.250702097,81.06335694,23.55512348,71.08940187,1.093960356,287.3556231,16.16666667,42971,145.6,0.127855477,1909.457382,1674.519639,5762.745558,135742.1832,Ford - Central,2008
0.996523518,703.6563309,127.6267329,-11.49076757,1.261602389,245.9133198,12.66666667,21778.16667,66.63565891,0.099901084,89805.3586,-1466.529123,-8085.551348,-1031932.502,Ford - Central,2009
0.528776978,408.21,52.52,69.5,0.826449485,234.7004805,13.16666667,39843.5,69.2481203,0.120568204,21439.1892,3650.14,28370.595,1490023.649,Ford - Central,2010
0.752212389,555.72,95.08,89.25,0.718094442,250.2853293,23.16666667,83785.83333,103.1619433,0.110742858,52837.8576,8485.89,49598.01,4715778.791,Ford - Central,2011
0.964912281,-93.39,120.75,99.75,0.729507059,258.3669391,31,114996.1667,102.3386581,0.102786328,-11276.8425,12044.8125,-9315.6525,-1124865.039,Ford - Central,2012
1.261102101,2.77728589,165.236048,23.68319934,0.884433246,146.1536873,16.58333333,45747.33333,102.6666667,0.186731237,458.9077446,3913.318263,65.77501536,10868.40359,Ford - Great Lakes,2008
0.756083657,-221.4693465,172.4958127,42.01665425,0.8430576,159.4365027,15.83333333,41351.5,97.26732673,0.182206996,-38202.53491,7247.696922,-9305.400959,-1605142.701,Ford - Great Lakes,2009
0.602941176,102.47,67.1,45.33,0.782386335,158.8385677,15.83333333,43128.25,82.23214286,0.183693855,6875.737,3041.643,4644.9651,311677.1582,Ford - Great Lakes,2010
0.774798928,62.68,71.49,64.67,0.663061876,214.7253181,24.41666667,68422.16667,69.92777778,0.175124905,4480.9932,4623.2583,4053.5156,289785.8302,Ford - Great Lakes,2011
0.558994197,60.51,59.3,73.86,0.668521219,189.5099311,24.25,66094.66667,100.8333333,0.17320581,3588.243,4379.898,4469.2686,265027.628,Ford - Great Lakes,2012
0.515471999,436.3132261,180.8919578,52.60876586,0.632914633,218.783107,22.25,51419,111.8803419,0.121991158,78925.55368,9516.502654,22953.90035,4152175.974,Ford - Central,2008
2.477098904,325.2590644,21.81625785,53.22216154,0.720351188,255.5378471,17.41666667,47599.16667,134.3125,0.120054531,7095.935617,1161.108399,17310.99047,377661.0317,Ford - Central,2009
1.373134328,250.49,131.29,27.8,0.689723117,487.9522706,17.08333333,46657.33333,75.88764045,0.115321809,32886.8321,3649.862,6963.622,914253.9324,Ford - Central,2011
1.241830065,301.37,138.37,30.6,0.611492474,660.4582709,18.16666667,49998.75,90.03076923,0.112489257,41700.5669,4234.122,9221.922,1276037.347,Ford - Central,2012
2.34263581,289.0921304,86.71077258,108.258859,0.837286986,689.3248731,9.166666667,22956.08333,99.24444444,0.128462945,25067.40197,9387.209303,31296.78418,2713768.336,Ford - Central,2008
1.333777593,824.1811641,190.5107344,12.21448168,0.775135503,725.1533865,8.25,19718.75,167.8266667,0.143384656,157015.3589,2326.989875,10066.94573,1917861.224,Ford - Central,2009
3.388888889,742.17,253.47,12,0.747441028,995.6178129,10.66666667,30611.75,55.31531532,0.13021757,188117.8299,3041.64,8906.04,2257413.959,Ford - Central,2010
4.470588235,1439.58,506.94,12,0.751958973,1233.205128,12.66666667,34011.08333,90.70454545,0.126646284,729780.6852,6083.28,17274.96,8757368.222,Ford - Central,2011
4.444444444,2249,689.44,13.5,0.754117939,1355.788849,10.25,34708.91667,117.3333333,0.151655242,1550550.56,9307.44,30361.5,20932432.56,Ford - Central,2012
0.450472197,670.6648305,160.2893635,53.20501358,0.867997939,341.7636485,7.916666667,21687.66667,50.63013699,0.161337227,107500.4388,8528.197762,35682.73141,5719562.306,Ford - Great Lakes,2008
1.58873636,1081.254194,0.357061348,54.68645506,0.968377118,349.5654304,5.166666667,14772.58333,112.1730769,0.14437735,386.07408,19.52641936,59129.95889,21113.02283,Ford - Great Lakes,2009
0.887931034,693.97,40.91,58,0.808729776,360.8416548,8.666666667,24190.33333,26.69565217,0.137465377,28390.3127,2372.78,40250.26,1646638.137,Ford - Great Lakes,2010
0.76,638.04,35.41,67,0.826335689,427.3358832,8,24388.5,36.11764706,0.130869403,22592.9964,2372.47,42748.68,1513730.759,Ford - Great Lakes,2011
0.548913043,439.44,39.67,92,0.837910353,336.5082383,8.833333333,24909.66667,50.76923077,0.121516432,17432.5848,3649.64,40428.48,1603797.802,Ford - Great Lakes,2012
0.512771434,-154.7748947,-20.97827002,46.00747632,0.844601198,274.1665653,20.75,60369.33333,61.90954774,0.147533604,3246.909533,-965.1572612,-7120.802303,149382.1135,Ford - Central,2008
1.350284031,172.3955307,95.88368512,79.98288587,0.84028029,287.9830335,16.83333333,40281.33333,110.1588235,0.143724623,16529.91878,7669.053844,13788.69206,1322110.607,Ford - Central,2009
0.662721893,159.71,62.63,56.33,0.789411237,281.5263543,18.83333333,55831.91667,73.99487179,0.141372643,10002.6373,3527.9479,8996.4643,563448.5591,Ford - Central,2010
0.740947075,159.03,101.06,62,0.698614165,340.036941,22.58333333,62424.75,117.9737991,0.131020147,16071.5718,6265.72,9859.86,996437.4516,Ford - Central,2011
0.690537084,203.86,70.95,65.17,0.64739653,371.2913892,23.33333333,83992.75,80.23529412,0.129643369,14463.867,4623.8115,13285.5562,942610.2124,Ford - Central,2012
0.344516525,283.5972625,205.2992383,67.68776825,0.934507108,107.3236273,3,7329,93.73913043,0.141485916,58222.30198,13896.24726,19196.06578,3940937.683,Ford - Great Lakes,2008
0.523338996,-58.53820075,170.0574816,56.6542767,0.999517394,107.5384615,2.25,4806.083333,107.45,0.129287262,-9954.858997,9634.483617,-3316.439423,-563985.3361,Ford - Great Lakes,2009
0.549019608,1.18,85.88,51,1.158493939,129.0716878,2.833333333,5806.416667,73.68,0.12017609,101.3384,4379.88,60.18,5168.2584,Ford - Great Lakes,2010
0.6,0.75,79.84,117.4193626,0.910707023,187.7774194,2.583333333,6146.666667,95.27586207,0.121550674,59.88,9374.76191,88.06452195,7031.071432,Ford - Great Lakes,2011
0.373831776,-199.6334779,44.35,115.5219444,0.80028101,187.1064061,3.916666667,8364.583333,72.47058824,0.098657934,-8853.744745,5123.398234,-23062.04753,-1022801.808,Ford - Great Lakes,2012
0.158257088,916.2775235,157.0108445,127.5046479,0.686218891,485.6432542,9.833333333,11229.66667,100.2790698,0.18119045,143865.5078,20019.61244,116829.643,18343520.91,Ford - Great Lakes,2008
1.019828149,12.42015789,-58.12764709,71.8526016,0.652054612,427.4148669,7.583333333,12669,78.82432432,0.183143316,-721.9545546,-4176.622668,892.4206567,-51874.31299,Ford - Great Lakes,2009
0.670454545,463.7,58.07,88,0.577646748,451.3933031,7.916666667,10485.83333,62.97435897,0.182094842,26927.059,5110.16,40805.6,2369581.192,Ford - Great Lakes,2010
0.811320755,356.22,78.92,111,0.562402637,576.5228046,10.75,14655.33333,62.53703704,0.17084272,28112.8824,8760.12,39540.42,3120529.946,Ford - Great Lakes,2011
0.704697987,313.25,36.74,90.41675301,0.534075859,588.097491,13.66666667,21613.83333,43.27272727,0.15589052,11508.805,3321.911506,28323.04788,1040588.779,Ford - Great Lakes,2012
0.583062387,817.0242993,22.87727588,30.11439179,1.469063758,352.718444,23.58333333,41647.08333,100.137931,0.15058073,18691.2903,688.9352489,24604.18985,562876.839,Ford - West,2008
2.002043765,164.9493441,35.58611249,160.0361858,1.170608332,345.8522493,19.58333333,43863.75,92.46987952,0.171584782,5869.905914,5695.06571,26397.86388,939397.3535,Ford - West,2009
0.486940299,367.86,87.85,134,0.909723351,326.6152155,23.33333333,52692,147.4207921,0.157290495,32316.501,11771.9,49293.24,4330411.134,Ford - West,2010
0.626262626,347.28,76.58,217.67,0.9185176,342.3435657,31.91666667,78969.25,88.01365188,0.145699024,26594.7024,16669.1686,75592.4376,5788868.871,Ford - West,2011
0.862068966,346.88,112.23,116,0.790365083,302.7329477,50.91666667,125029.9167,102.4328018,0.118017359,38930.3424,13018.68,40238.08,4515919.718,Ford - West,2012
2.262061121,262.8870769,94.0122264,40.95284531,0.799202694,202.3400835,21.75,34001,69.36936937,0.148633077,24714.59939,3850.068165,10765.97379,1012133.166,Ford - Great Lakes,2008
0.712592666,-500.3181572,-1.385307275,80.15493518,0.833080862,189.7957191,21.41666667,38772.91667,54.00925926,0.14851389,693.094383,-111.0392148,-40102.96946,55554.93534,Ford - Great Lakes,2009
0.423398329,33.96,26.43,39.89,0.779737239,197.6059847,19.5,37527.25,37.74590164,0.141000402,897.5628,1054.2927,1354.6644,35803.78009,Ford - Great Lakes,2010
0.65974026,122.17,40.94,46.56,0.75494414,260.796756,25.75,56490.75,50.35449735,0.1329071,5001.6398,1906.1664,5688.2352,232876.3491,Ford - Great Lakes,2011
3.024978254,484.5032894,-36.89455064,43.02446745,0.836361823,468.7260422,226.75,11507.25,73.33333333,0.016758626,-17875.53115,-1587.368393,20845.496,-769085.2079,Ford - Great Lakes,2008
2.059022908,983.2805644,193.0015617,104.0688186,0.944143951,531.5592686,69.66666667,7095.166667,93.43478261,0.036660847,189774.6845,20085.44451,102328.8467,19749627.22,Ford - Great Lakes,2009
0.419753086,250.88,81.11,40.5,0.926763032,564.7566879,88.25,7525.75,160.8095238,0.034060036,20348.8768,3284.955,10160.64,824129.5104,Ford - Great Lakes,2010
0.580645161,217.37,57.82,50.5,0.910925911,802.7641434,62.33333333,10174.16667,76.75,0.047889918,12568.3334,2919.91,10977.185,634700.8367,Ford - Great Lakes,2011
0.317880795,174.44,60.43,75.5,0.965447743,898.7615721,33,6436.5,221.76,0.069122401,10541.4092,4562.465,13170.22,795876.3946,Ford - Great Lakes,2012
0.558139535,68.56,59.42,43,0.803502734,855.0191693,2.333333333,5730.583333,51.16666667,0.18567051,4073.8352,2555.06,2948.08,175174.9136,Ford - Great Lakes,2010
0.450980392,63.64,68.87,53,0.871847284,811.875576,1.916666667,5341.333333,51.16666667,0.211391703,4382.8868,3650.11,3372.92,232293.0004,Ford - Great Lakes,2011
1.30090215,146.8094474,90.17063648,89.19551122,0.967685421,151.3644486,8,18018.75,87.40540541,0.162624772,13237.90131,8042.816018,13094.74371,1180761.375,Ford - Central,2008
0.827952676,527.5997191,116.9218419,71.65604796,0.838163167,183.4916006,8.25,19965.83333,90.96296296,0.162596816,61687.93094,8378.157111,37805.71078,4420313.338,Ford - Central,2009
0.407942238,147.73,88.29,138.5,0.705157799,164.105307,10,30401.75,178.8021978,0.155163925,13043.0817,12228.165,20460.605,1806466.815,Ford - Central,2010
0.495081967,247.5,48.74,161,0.676952268,176.0531025,12.91666667,39590.91667,76.17293233,0.143354353,12063.15,7847.14,39847.5,1942167.15,Ford - Central,2011
0.4,266.89,67.79,175,0.703471135,178.1504237,11.75,42055.66667,134.75,0.164920086,18092.4731,11863.25,46705.75,3166182.793,Ford - Central,2012
1.262585014,-495.0589511,2.1697713,121.0738085,0.969200628,164.964032,7.083333333,15186.33333,116.2264151,0.123563727,-1074.164704,262.7024749,-59938.67264,-130053.2117,Ford - Central,2008
1.115359913,3.301148197,58.22018569,64.41780531,0.857236063,181.9396632,4.916666667,13421.66667,109.6428571,0.126680633,192.193461,3750.416587,212.6527219,12380.68095,Ford - Central,2009
0.522123894,8.2,41.99,113,0.738017776,221.5341404,5,14582.33333,53.13461538,0.127813565,344.318,4744.87,926.6,38907.934,Ford - Central,2010
0.50862069,5.64,97.33,120,0.667581839,232.8232605,5.5,17467.66667,144.8113208,0.136552216,548.9412,11679.6,676.8,65872.944,Ford - Central,2011
0.279187817,12.82,57.44,197,0.721792205,238.2862513,5.75,15111.16667,145.6,0.135378282,736.3808,11315.68,2525.54,145067.0176,Ford - Central,2012
0.101569239,-19.72886086,78.53232549,129.5565644,0.825344993,394.1685162,163.0833333,240202.8333,60.28376068,0.111018621,-1549.353323,10174.37828,-2556.003433,-200728.8935,Ford - Great Lakes,2008
0.484362476,23.66012655,34.3514089,129.2044498,0.652577427,400.6326333,177.5,316136,43.75060729,0.111045615,812.7586817,4438.354887,3056.993633,105012.0383,Ford - Great Lakes,2009
1.743566176,118.74,113.06,43.52,0.614234381,557.0552632,184.5833333,352771.5833,38.62418831,0.114059572,13424.7444,4920.3712,5167.5648,584244.8763,Ford - Great Lakes,2010
1.883217993,136.17,77.66,55.17,0.609677693,587.5929822,183.4166667,354511.0833,44.3471668,0.118648252,10574.9622,4284.5022,7512.4989,583420.6646,Ford - Great Lakes,2011
1.620967742,104.47,90.98,59.3,0.526229937,522.4906115,186.5,373541.9167,57.84641068,0.114685037,9504.6806,5395.114,6195.071,563627.5596,Ford - Great Lakes,2012
